Timestamp,sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10
2023-11-02 17:21:01.0,509.32,527.35,214.94,556.43, ,622.84,488.84,643.84,449.81,666.14
2023-11-02 17:21:02.0,509.86,527.57,213.96,557.12, ,623.07,489.83,644.21,450.23,667.04
2023-11-02 17:21:03.0,509.35,528.38,212.97,557.79, ,623.17,490.66,643.75,450.47,667.4
2023-11-02 17:21:04.0,510.15,528.71,212.98,557.82, ,623.52,489.76,643.07,451.16,667.8
2023-11-02 17:21:05.0,509.67,529.57,213.34,558.12, ,623.76,488.94,643.1,450.29,667.84
2023-11-02 17:21:06.0,510.59,529.1,214.16,557.55, ,624.76,489.4,1165.48,449.5,667.49
2023-11-02 17:21:07.0,511.07,528.95,215.1,557.5, ,624.06,489.4,642.17,448.7,668.21
2023-11-02 17:21:08.0,511.33,529.27,214.67,557.97, ,623.94,489.1,641.69,448.62,667.22
2023-11-02 17:21:09.0,512.32,529.59,214.74,557.2, ,624.02,489.28,642.05,448.07,667.69
2023-11-02 17:21:10.0,513.03,530.53,214.92,556.42, ,624.49,488.82,642.05,448.79,667.37
2023-11-02 17:21:11.0,513.82,530.9,215.47,555.42, ,623.87,489.26,641.39,449.3,667.56
2023-11-02 17:21:12.0,513.23,530.66,215.65,555.79, ,624.66,489.88,641.93,448.72,667.87
2023-11-02 17:21:13.0,513.77,530.75,215.97,555.84, ,624.45,489.95,641.98,449.16,666.98
2023-11-02 17:21:14.0,514.59,531.0,215.77,555.19, ,624.63,490.38,641.15,449.05,667.7
2023-11-02 17:21:15.0,514.27,530.23,215.98,555.61, ,624.09,491.16,641.33,449.48,668.41
2023-11-02 17:21:16.0,514.94,530.22,215.53,554.82, ,624.09,491.59,640.75,450.0,669.11
2023-11-02 17:21:17.0,515.86,529.3,215.56,553.99, ,623.73,490.94,640.46,449.14,668.43
2023-11-02 17:21:18.0,515.49,529.31,215.19,553.67, ,623.58,490.23,640.55,449.99,668.53
2023-11-02 17:21:19.0,515.2,530.15,215.94,553.0, ,622.82,490.83,641.43,449.3,668.83
2023-11-02 17:21:20.0,514.82,530.55,215.0,552.48, ,623.18,490.76,642.11,448.53,668.68
2023-11-02 17:21:21.0,515.39,530.04,214.77,552.63, ,622.49,489.83,642.72,447.85,669.04
2023-11-02 17:21:22.0,515.13,530.39,215.38,552.98, ,621.9,490.62,642.02,447.98,669.2
2023-11-02 17:21:23.0,514.48,530.16,215.24,553.24, ,620.97,490.8,641.12,447.87,668.58
2023-11-02 17:21:24.0,513.84,529.95,214.74,552.7, ,620.91,490.96,641.95,448.64,669.1
2023-11-02 17:21:25.0,514.66,529.54,214.62,553.26, ,620.79,490.14,641.41,448.3,669.79
2023-11-02 17:21:26.0,514.48,530.21,213.65,552.87, ,621.61,490.24,642.25,448.39,670.74
2023-11-02 17:21:27.0,513.85,529.49,214.09,553.76, ,621.66,489.62,641.92,447.81,670.78
2023-11-02 17:21:28.0,514.65,528.88,213.56,553.84, ,620.69,489.48,641.56,448.7,669.91
2023-11-02 17:21:29.0,513.85,528.64,213.52,554.11, ,620.16,490.44,640.97,449.26,669.31
2023-11-02 17:21:30.0,513.61,528.9,213.84,553.85, ,621.14,490.16,641.47,449.74,668.39
2023-11-02 17:21:31.0,514.13,527.93,214.18,553.22, ,621.35,489.73,640.67,449.7,667.98
2023-11-02 17:21:32.0,515.11,528.93,214.63,553.59, ,622.31,489.39,639.78,450.03,667.96
2023-11-02 17:21:33.0,514.11,528.99,214.5,553.86, ,622.65,489.71,639.03,450.27,668.62
2023-11-02 17:21:34.0,513.46,529.17,215.2,553.41, ,621.91,489.83,638.48,450.51,668.53
2023-11-02 17:21:35.0,513.08,530.08,215.32,552.56, ,621.77,489.08,638.32,451.4,667.95
2023-11-02 17:21:36.0,512.75,529.34,215.91,553.51, ,621.94,488.96,637.62,450.92,667.66
2023-11-02 17:21:37.0,512.56,529.91,216.02,552.81, ,622.09,488.03,637.33,450.41,667.08
2023-11-02 17:21:38.0,512.81,529.41,216.01,553.81, ,621.22,487.56,638.1,450.97,667.9
2023-11-02 17:21:39.0,513.7,529.3,216.54,553.13, ,621.09,487.95,637.41,450.87,667.97
2023-11-02 17:21:40.0,513.22,529.19,217.31,553.92, ,621.3,487.84,638.33,450.62,668.74
2023-11-02 17:21:41.0,512.78,529.26,217.69,554.75, ,620.45,488.7,638.77,450.48,667.83
2023-11-02 17:21:42.0,512.33,528.41,217.92,554.15, ,619.93,488.79,639.57,450.42,667.21
2023-11-02 17:21:43.0,512.61,528.63,218.69,554.67, ,620.54,488.5,639.01,450.21,666.8
2023-11-02 17:21:44.0,513.52,527.83,218.82,555.1, ,620.07,488.68,639.51,450.61,667.52
2023-11-02 17:21:45.0,514.06,528.12,218.37,555.1, ,620.34,489.01,639.5,450.13,667.3
2023-11-02 17:21:46.0,513.48,527.31,218.11,554.62, ,620.69,489.92,639.61,450.58,667.87
2023-11-02 17:21:47.0,514.29,526.72,218.63,555.22, ,620.63,489.51,639.01,451.09,668.07
2023-11-02 17:21:48.0,515.22,526.62,219.43,554.6, ,620.89,489.63,639.2,451.49,667.22
2023-11-02 17:21:49.0,514.65,526.28,220.13,555.04, ,621.03,489.79,639.17,452.31,667.2
2023-11-02 17:21:50.0,515.13,526.35,220.83,555.7, ,620.96,488.87,639.95,452.43,666.38
2023-11-02 17:21:51.0,515.09,526.54,220.58,556.21, ,621.62,489.29,639.93,452.0,666.82
2023-11-02 17:21:52.0,514.46,526.19,219.67,556.73, ,621.48,488.83,640.9,451.99,666.34
2023-11-02 17:21:53.0,513.95,526.35,219.59,557.12, ,620.72,488.36,640.3,452.87,665.64
2023-11-02 17:21:54.0,514.34,525.98,218.73,557.42, ,621.57,487.74,641.28,453.75,666.45
2023-11-02 17:21:55.0,513.74,526.39,219.5,557.45, ,620.6,488.08,640.49,453.67,665.79
2023-11-02 17:21:56.0,512.97,526.14,220.47,557.43, ,620.98,488.88,639.68,454.59,665.41
2023-11-02 17:21:57.0,512.64,526.56,219.66,558.2, ,621.04,488.8,638.98,454.32,665.54
2023-11-02 17:21:58.0,511.85,525.58,219.11,559.02, ,620.35,489.49,638.09,454.49,664.86
2023-11-02 17:21:59.0,512.79,525.01,219.33,558.54, ,620.46,489.88,637.22,454.48,665.14
2023-11-02 17:22:00.0,513.09,525.72,218.74,557.78, ,620.86,490.87,637.18,454.36,664.36
2023-11-02 17:22:01.0,512.87,526.2,218.74,557.07, ,621.47,491.82,636.47,454.3,664.68
2023-11-02 17:22:02.0,512.83,526.82,218.0,557.17, ,622.22,492.25,635.57,454.93,664.73
2023-11-02 17:22:03.0,512.5,527.77,218.99,558.01, ,621.41,493.2,635.64,455.84,664.32
2023-11-02 17:22:04.0,511.6,528.7,218.75,557.92, ,621.49,493.25,634.93,456.0,664.43
2023-11-02 17:22:05.0,512.1,528.69,219.2,557.94, ,620.74,492.77,634.98,455.94,663.89
2023-11-02 17:22:06.0,511.76,528.22,219.22,558.44, ,620.45,493.46,635.26,455.44,663.09
2023-11-02 17:22:07.0,511.13,528.31,219.44,558.84, ,620.95,494.3,635.52,455.19,663.43
2023-11-02 17:22:08.0,510.69,528.23,219.32,558.89, ,620.19,493.34,635.75,454.71,663.18
2023-11-02 17:22:09.0,511.54,528.3,220.12,558.33, ,619.38,492.98,635.9,455.25,663.14
2023-11-02 17:22:10.0,511.67,527.31,219.88,559.18, ,619.45,493.1,635.04,454.96,662.99
2023-11-02 17:22:11.0,511.41,528.14,220.06,558.28, ,620.0,492.3,635.57,453.97,663.73
2023-11-02 17:22:12.0,512.04,528.07,220.7,558.86, ,620.48,492.52,634.95,453.35,662.91
2023-11-02 17:22:13.0,511.32,528.27,220.14,559.68, ,621.06,493.4,635.39,453.58,662.31
2023-11-02 17:22:14.0,510.34,529.12,219.88,558.91, ,620.9,494.0,636.14,453.13,662.75
2023-11-02 17:22:15.0,511.3,528.42,220.8,559.76, ,620.83,494.79,635.17,453.86,662.85
2023-11-02 17:22:16.0,511.01,528.44,221.74,559.35, ,619.88,494.42,634.69,454.81,662.64
2023-11-02 17:22:17.0,510.7,528.02,221.25,559.3, ,619.47,494.98,634.33,455.08,662.78
2023-11-02 17:22:18.0,509.98,527.39,221.66,558.5, ,620.32,494.21,635.26,455.97,662.59
2023-11-02 17:22:19.0,509.16,527.84,220.82,557.91, ,620.72,494.21,634.46,455.56,662.91
2023-11-02 17:22:20.0,508.7,528.24,220.19,557.04, ,620.64,494.34,634.59,455.7,662.21
2023-11-02 17:22:21.0,508.0,527.55,220.58,557.69, ,620.13,494.4,634.41,455.68,662.9
2023-11-02 17:22:22.0,507.95,527.9,220.25,557.3, ,619.91,494.54,633.8,456.37,662.94
2023-11-02 17:22:23.0,507.8,527.44,221.13,556.84, ,619.03,493.89,633.44,456.0,662.59
2023-11-02 17:22:24.0,507.23,527.77,221.84,557.07, ,619.4,493.46,632.79,455.56,663.14
2023-11-02 17:22:25.0,507.43,527.37,221.92,556.62, ,620.27,493.1,632.81,456.4,663.25
2023-11-02 17:22:26.0,506.87,528.11,221.84,556.56, ,620.6,492.17,632.61,457.28,664.08
2023-11-02 17:22:27.0,506.45,528.15,222.09,556.39, ,620.05,491.71,631.67,458.18,664.5
2023-11-02 17:22:28.0,506.97,528.92,222.31,556.34, ,619.72,491.47,632.21,457.99,663.56
2023-11-02 17:22:29.0,506.84,529.77,223.05,556.34, ,620.33,491.65,633.03,458.74,664.39
2023-11-02 17:22:30.0,506.18,529.51,223.89,557.27, ,620.76,492.15,632.82,459.1,663.79
2023-11-02 17:22:31.0,505.66,530.02,222.94,557.57, ,620.24,491.17,632.26,458.16,664.63
2023-11-02 17:22:32.0,506.37,530.53,222.36,557.29, ,620.01,491.73,633.23,457.81,664.7
2023-11-02 17:22:33.0,505.58,530.84,222.9,556.46, ,619.08,491.25,633.0,458.29,665.21
2023-11-02 17:22:34.0,506.24,530.81,222.88,555.85, ,618.72,490.45,633.34,457.47,665.04
2023-11-02 17:22:35.0,506.07,529.97,222.4,555.27, ,618.44,489.95,633.72,457.18,665.87
2023-11-02 17:22:36.0,505.31,530.39,222.57,555.45, ,618.46,489.36,633.82,457.32,665.79
2023-11-02 17:22:37.0,505.24,531.14,222.71,555.08, ,618.43,489.44,633.66,457.77,666.65
2023-11-02 17:22:38.0,504.54,532.08,222.2,555.61, ,617.94,489.55,634.5,457.16,666.2
2023-11-02 17:22:39.0,505.29,532.73,221.65,555.25, ,618.25,489.19,634.57,456.34,666.28
2023-11-02 17:22:40.0,506.2,531.84,220.74,554.57, ,619.16,488.71,634.27,455.68,667.21
2023-11-02 17:22:41.0,506.28,531.61,221.39,554.71, ,619.27,488.3,634.69,455.54,666.37
2023-11-02 17:22:42.0,507.21,531.77,222.28,554.54, ,619.26,488.42,635.41,455.93,666.04
2023-11-02 17:22:43.0,508.07,531.05,221.5,555.34, ,619.53,488.17,635.85,455.45,667.04
2023-11-02 17:22:44.0,509.02,530.48,220.92,554.66, ,619.06,488.52,635.68,455.83,666.45
2023-11-02 17:22:45.0,508.95,530.32,221.86,554.39, ,619.15,487.63,635.95,456.15,665.96
2023-11-02 17:22:46.0,508.01,529.57,220.86,555.31, ,618.94,487.7,636.39,456.08,666.93
2023-11-02 17:22:47.0,508.24,530.11,221.72,555.2, ,618.35,488.47,636.86,455.12,666.6
2023-11-02 17:22:48.0,507.29,529.31,221.47,554.37, ,619.14,488.04,636.51,454.63,667.01
2023-11-02 17:22:49.0,507.83,529.31,220.56,553.39, ,619.55,487.85,636.77,454.94,667.63
2023-11-02 17:22:50.0,507.42,528.8,221.33,552.8, ,618.71,488.48,636.52,455.7,666.72
2023-11-02 17:22:51.0,506.76,528.32,221.35,552.47, ,618.03,488.57,637.3,455.73,666.59
2023-11-02 17:22:52.0,506.33,529.2,221.99,552.34, ,617.52,489.4,637.72,455.35,666.17
2023-11-02 17:22:53.0,506.49,529.66,221.18,552.61, ,617.73,489.89,638.65,455.32,666.66
2023-11-02 17:22:54.0,506.45,528.79,220.4,553.18, ,616.86,490.63,639.6,454.84,665.93
2023-11-02 17:22:55.0,506.12,529.1,221.08,554.11, ,617.63,490.04,640.09,454.2,666.65
2023-11-02 17:22:56.0,506.48,529.33,220.64,554.58, ,617.39,490.57,639.73,453.3,666.74
2023-11-02 17:22:57.0,506.77,529.98,221.47,554.01, ,616.49,490.66,639.94,453.15,666.3
2023-11-02 17:22:58.0,507.41,530.94,221.42,553.65, ,616.02,490.5,640.34,452.26,665.37
2023-11-02 17:22:59.0,507.35,530.17,222.26,554.15, ,615.76,490.02,639.84,451.75,666.03
2023-11-02 17:23:00.0,508.06,530.95,221.83,554.36, ,616.52,490.65,639.56,452.16,666.06
2023-11-02 17:23:01.0,508.08,530.78,221.02,553.91, ,615.56,490.71,639.59,451.81,665.11
2023-11-02 17:23:02.0,509.06,530.48,220.89,554.55, ,614.97,490.25,638.74,451.98,664.48
2023-11-02 17:23:03.0,509.32,529.78,221.53,555.25, ,614.1,490.72,638.46,451.82,663.55
2023-11-02 17:23:04.0,509.68,528.92,221.71,555.74, ,613.28,491.08,638.72,452.15,663.16
2023-11-02 17:23:05.0,510.37,528.17,221.47,556.44, ,613.73,490.68,638.37,451.48,664.02
2023-11-02 17:23:06.0,510.43,528.19,221.65,555.77, ,614.0,490.45,638.15,451.68,663.49
2023-11-02 17:23:07.0,510.12,528.52,222.08,555.44, ,613.47,491.28,637.8,452.19,663.98
2023-11-02 17:23:08.0,509.59,528.0,222.04,554.68, ,613.02,491.6,638.55,453.12,664.11
2023-11-02 17:23:09.0,510.43,527.85,221.4,554.9, ,612.83,491.21,638.63,452.89,664.26
2023-11-02 17:23:10.0,510.23,527.42,222.16,555.2, ,612.74,491.32,638.07,453.09,663.81
2023-11-02 17:23:11.0,509.72,526.93,222.75,555.37, ,612.89,491.91,637.54,452.65,663.74
2023-11-02 17:23:12.0,509.54,526.59,222.92,555.62, ,613.23,491.67,637.31,453.35,664.04
2023-11-02 17:23:13.0,510.53,526.59,222.23,556.5, ,612.6,491.53,638.27,452.72,665.03
2023-11-02 17:23:14.0,510.43,526.56,222.89,556.93, ,613.51,490.83,638.7,453.5,665.65
2023-11-02 17:23:15.0,510.42,525.71,223.64,557.03, ,613.93,491.5,639.28,453.59,664.75
2023-11-02 17:23:16.0,511.36,526.02,1170.74,557.23, ,613.66,491.61,639.59,453.12,663.77
2023-11-02 17:23:17.0,511.51,525.87,223.54,557.72, ,613.97,490.67,639.67,452.19,664.05
2023-11-02 17:23:18.0,512.29,525.78,224.36,557.77, ,614.76,491.15,640.66,452.01,663.17
2023-11-02 17:23:19.0,512.78,526.47,223.81,558.06, ,615.75,491.22,640.12,452.91,663.41
2023-11-02 17:23:20.0,513.5,527.4,224.3,557.17, ,616.39,491.33,639.38,453.71,663.53
2023-11-02 17:23:21.0,513.44,527.1,223.5,556.27, ,616.66,490.99,639.37,453.16,662.9
2023-11-02 17:23:22.0,513.13,526.16,223.21,555.62, ,617.48,491.92,639.64,453.07,662.57
2023-11-02 17:23:23.0,513.6,526.63,223.84,555.86, ,616.94,492.33,638.96,452.32,662.52
2023-11-02 17:23:24.0,513.36,527.08,224.06,555.92, ,616.36,492.52,639.07,451.82,661.73
2023-11-02 17:23:25.0,513.7,526.5,223.27,555.2, ,617.26,493.38,638.47,451.0,662.3
2023-11-02 17:23:26.0,513.16,526.21,224.24,556.02, ,616.27,494.2,638.09,451.95,663.13
2023-11-02 17:23:27.0,512.46,526.72,223.76,556.33, ,617.17,493.78,638.28,452.01,663.86
2023-11-02 17:23:28.0,511.58,526.14,224.4,555.43, ,617.3,494.26,638.61,452.65,663.56
2023-11-02 17:23:29.0,512.19,526.0,223.56,555.76, ,616.87,494.14,639.22,453.58,663.2
2023-11-02 17:23:30.0,511.68,526.82,223.56,555.04, ,617.37,493.71,639.56,454.24,662.84
2023-11-02 17:23:31.0,511.48,526.9,222.88,555.84, ,618.19,493.16,639.4,453.79,663.8
2023-11-02 17:23:32.0,511.92,527.22,222.92,554.89, ,618.5,493.13,638.54,453.74,664.65
2023-11-02 17:23:33.0,511.06,527.92,222.83,555.84, ,617.79,492.76,637.56,452.88,664.61
2023-11-02 17:23:34.0,511.55,527.34,221.84,555.94, ,617.43,491.95,637.02,452.2,665.26
2023-11-02 17:23:35.0,511.9,527.18,222.46,555.0, ,617.32,491.12,636.28,451.83,665.25
2023-11-02 17:23:36.0,512.19,526.58,223.3,555.76, ,617.32,490.69,636.93,452.09,665.6
2023-11-02 17:23:37.0,511.54,526.32,222.49,555.95, ,616.55,490.72,635.98,452.26,664.63
2023-11-02 17:23:38.0,511.61,527.15,221.98,556.84, ,616.04,491.26,636.26,451.68,664.34
2023-11-02 17:23:39.0,511.65,527.1,221.97,556.19, ,615.77,491.08,636.74,452.48,663.98
2023-11-02 17:23:40.0,512.48,526.96,222.8,556.55, ,615.71,491.01,636.18,453.21,664.79
2023-11-02 17:23:41.0,512.13,526.81,222.08,556.52, ,614.77,490.73,635.63,452.89,665.5
2023-11-02 17:23:42.0,513.03,527.61,222.7,555.91, ,614.95,489.93,635.02,453.88,664.6
2023-11-02 17:23:43.0,512.25,527.94,223.26,556.83, ,615.23,489.29,635.37,453.74,665.17
2023-11-02 17:23:44.0,512.93,527.96,223.01,556.6, ,614.3,488.43,635.93,454.0,665.64
2023-11-02 17:23:45.0,513.41,528.83,222.46,556.42, ,613.65,488.6,636.91,454.95,665.77
2023-11-02 17:23:46.0,513.17,529.04,221.97,556.21, ,613.5,487.8,637.03,455.84,666.6
2023-11-02 17:23:47.0,512.22,529.84,222.29,556.53, ,613.19,487.48,636.49,456.53,665.88
2023-11-02 17:23:48.0,511.87,529.24,222.2,557.31, ,612.65,488.26,636.64,455.89,665.98
2023-11-02 17:23:49.0,512.49,529.17,222.22,557.21, ,612.85,488.36,637.12,454.9,665.11
2023-11-02 17:23:50.0,512.93,530.04,221.75,556.46, ,611.91,487.58,637.05,455.78,664.96
2023-11-02 17:23:51.0,512.21,529.57,221.97,556.62, ,612.74,487.36,637.35,455.15,665.27
2023-11-02 17:23:52.0,512.48,529.4,221.05,556.08, ,612.4,487.58,637.05,454.84,664.71
2023-11-02 17:23:53.0,512.61,528.94,221.92,555.2, ,612.33,487.44,636.11,454.63,663.72
2023-11-02 17:23:54.0,512.22,528.41,221.69,555.02, ,612.46,487.03,635.29,454.6,662.96
2023-11-02 17:23:55.0,512.54,528.16,221.31,554.71, ,611.81,487.35,634.41,453.86,663.09
2023-11-02 17:23:56.0,512.81,528.45,221.39,554.94, ,611.15,488.14,634.21,453.46,664.07
2023-11-02 17:23:57.0,511.89,528.18,220.64,555.41, ,610.45,487.61,634.01,453.29,664.09
2023-11-02 17:23:58.0,511.14,529.15,219.93,554.5, ,610.76,487.3,633.94,453.44,664.99
2023-11-02 17:23:59.0,511.38,529.16,220.68,553.86, ,610.31,487.84,634.25,452.96,664.96
2023-11-02 17:24:00.0,511.1,528.23,220.35,554.17, ,610.64,487.68,634.17,452.59,664.18
2023-11-02 17:24:01.0,510.23,528.29,220.8,553.17, ,611.53,487.45,634.84,453.06,663.89
2023-11-02 17:24:02.0,510.22,529.22,221.3,553.85, ,611.29,486.67,635.36,452.07,663.62
2023-11-02 17:24:03.0,509.33,528.95,221.62,552.99, ,611.25,487.18,635.84,451.13,663.24
2023-11-02 17:24:04.0,509.99,528.7,222.6,553.19, ,611.09,487.63,635.94,452.13,663.96
2023-11-02 17:24:05.0,509.04,528.92,223.07,553.64, ,611.74,486.68,636.4,451.64,663.39
2023-11-02 17:24:06.0,508.66,528.67,222.52,553.48, ,612.15,486.47,637.08,451.81,662.97
2023-11-02 17:24:07.0,508.59,527.84,221.87,552.85, ,613.03,486.39,637.77,452.23,663.74
2023-11-02 17:24:08.0,508.28,528.0,221.47,553.84, ,613.53,486.28,638.72,452.1,664.6
2023-11-02 17:24:09.0,508.23,527.56,220.56,554.69, ,612.68,486.47,637.99,452.13,663.96
2023-11-02 17:24:10.0,508.73,528.53,221.51,554.36, ,613.51,485.68,637.6,452.45,663.53
2023-11-02 17:24:11.0,509.17,529.5,221.76,555.22, ,612.58,485.87,637.44,453.32,663.09
2023-11-02 17:24:12.0,509.76,528.83,221.27,555.86, ,612.83,486.85,637.36,454.0,663.74
2023-11-02 17:24:13.0,509.21,527.97,222.16,555.05, ,612.07,486.87,637.31,453.23,663.16
2023-11-02 17:24:14.0,510.0,528.36,221.66,554.23, ,612.48,486.75,636.45,452.36,663.56
2023-11-02 17:24:15.0,510.9,528.25,220.98,554.89, ,612.1,487.73,636.99,452.23,664.39
2023-11-02 17:24:16.0,510.57,527.31,220.47,553.94, ,612.92,488.53,636.17,451.64,664.44
2023-11-02 17:24:17.0,511.02,527.76,220.8,554.71, ,611.98,487.93,635.92,452.19,664.85
2023-11-02 17:24:18.0,511.5,528.54,220.07,554.55, ,611.07,488.81,636.32,451.41,664.21
2023-11-02 17:24:19.0,511.61,528.1,219.91,554.88, ,611.29,488.93,635.83,450.95,664.06
2023-11-02 17:24:20.0,511.1,528.37,219.27,555.74, ,610.59,488.42,635.49,451.76,663.43
2023-11-02 17:24:21.0,511.7,527.83,219.86,555.02, ,610.23,488.04,635.23,451.94,664.15
2023-11-02 17:24:22.0,512.27,526.97,220.23,554.96, ,610.55,488.65,635.13,451.56,664.86
2023-11-02 17:24:23.0,512.39,527.23,220.11,554.41, ,609.61,488.12,635.52,451.2,664.83
2023-11-02 17:24:24.0,511.9,527.62,219.44,553.92, ,609.17,489.02,635.75,451.8,665.81
2023-11-02 17:24:25.0,511.63,526.64,218.54,553.63, ,609.6,489.01,635.7,451.53,666.33
2023-11-02 17:24:26.0,511.51,527.01,218.39,552.96, ,610.53,488.63,635.56,452.08,666.1
2023-11-02 17:24:27.0,511.47,526.85,218.99,552.32, ,610.06,489.2,635.2,452.83,665.86
2023-11-02 17:24:28.0,510.83,526.19,219.66,553.01, ,610.98,489.59,636.15,453.02,666.04
2023-11-02 17:24:29.0,510.95,526.29,219.02,553.74, ,611.06,489.97,636.19,453.11,666.22
2023-11-02 17:24:30.0,511.42,525.47,218.19,552.75, ,611.02,489.5,635.34,452.32,666.42
2023-11-02 17:24:31.0,511.78,526.46,219.19,553.16, ,611.62,488.97,635.32,452.66,665.7
2023-11-02 17:24:32.0,512.15,526.23,219.17,553.94, ,611.07,488.86,635.6,452.47,666.24
2023-11-02 17:24:33.0,511.37,526.07,219.36,554.07, ,610.75,489.18,635.86,451.7,666.43
2023-11-02 17:24:34.0,512.2,525.96,219.68,554.85, ,611.66,489.99,636.05,451.68,666.11
2023-11-02 17:24:35.0,511.78,526.88,219.67,554.61, ,611.57,489.49,636.43,452.63,666.3
2023-11-02 17:24:36.0,512.67,526.92,219.81,554.49, ,611.07,489.62,636.72,451.92,666.93
2023-11-02 17:24:37.0,511.81,527.3,220.69,554.65, ,611.91,488.8,637.56,452.12,666.59
2023-11-02 17:24:38.0,511.52,527.34,220.08,555.19, ,611.08,488.28,638.09,451.94,666.6
2023-11-02 17:24:39.0,511.88,526.55,219.94,555.48, ,611.79,487.79,638.9,452.92,666.84
2023-11-02 17:24:40.0,512.15,525.86,219.9,554.5, ,611.45,488.15,639.48,452.98,666.11
2023-11-02 17:24:41.0,511.53,526.15,219.87,553.63, ,611.28,487.6,639.12,453.44,666.03
2023-11-02 17:24:42.0,511.52,526.32,220.63,553.86, ,610.94,487.1,639.19,453.85,666.85
2023-11-02 17:24:43.0,511.71,526.39,220.56,553.3, ,611.53,486.43,638.93,454.31,666.02
2023-11-02 17:24:44.0,510.87,525.65,219.87,552.33, ,611.6,486.9,639.64,455.17,666.36
2023-11-02 17:24:45.0,509.91,525.74,220.44,551.47, ,611.83,486.37,639.56,454.59,667.09
2023-11-02 17:24:46.0,509.92,525.17,220.6,552.28, ,612.49,487.34,638.86,454.96,667.19
2023-11-02 17:24:47.0,510.43,524.34,221.4,553.16, ,612.15,486.56,637.94,454.66,666.86
2023-11-02 17:24:48.0,510.77,524.99,222.35,553.23, ,612.83,487.55,638.89,455.03,666.51
2023-11-02 17:24:49.0,510.77,524.91,221.71,553.43, ,612.97,488.34,639.73,455.92,666.94
2023-11-02 17:24:50.0,510.39,525.21,222.26,552.78, ,613.65,488.6,639.32,455.96,667.86
2023-11-02 17:24:51.0,509.82,526.07,222.94,551.92, ,612.91,487.99,638.72,455.6,667.1
2023-11-02 17:24:52.0,509.72,525.86,223.81,551.39, ,611.93,487.9,638.92,456.25,666.44
2023-11-02 17:24:53.0,509.24,525.32,223.4,551.32, ,612.11,488.69,638.12,456.76,666.43
2023-11-02 17:24:54.0,509.9,526.22,223.52,551.3, ,612.8,489.1,637.54,456.17,665.95
2023-11-02 17:24:55.0,510.06,526.01,223.2,550.42, ,612.46,489.1,637.56,456.62,666.32
2023-11-02 17:24:56.0,510.72,526.04,223.51,550.37, ,612.59,490.09,637.14,457.19,665.46
2023-11-02 17:24:57.0,510.23,526.19,224.01,550.43, ,612.38,489.12,637.04,456.51,666.35
2023-11-02 17:24:58.0,509.48,526.18,224.97,550.88, ,611.46,489.7,636.83,456.0,666.47
2023-11-02 17:24:59.0,509.19,527.03,224.57,551.27, ,611.33,490.23,637.45,456.69,666.16
2023-11-02 17:25:00.0,508.59,526.13,223.65,551.66, ,611.02,490.64,636.94,457.55,665.9
2023-11-02 17:25:01.0,509.56,525.35,223.36,551.18, ,610.09,491.56,637.46,456.72,665.95
2023-11-02 17:25:02.0,509.43,526.22,222.89,551.44, ,609.41,491.93,638.0,457.44,666.39
2023-11-02 17:25:03.0,510.08,526.81,222.82,550.65, ,610.08,492.46,637.79,456.61,665.83
2023-11-02 17:25:04.0,510.23,527.52,221.83,549.99, ,610.53,492.87,638.67,456.01,666.55
2023-11-02 17:25:05.0,509.31,528.05,221.05,549.32, ,610.96,492.56,638.37,455.64,667.21
2023-11-02 17:25:06.0,509.07,528.84,221.69,549.78, ,610.67,491.66,637.47,455.12,666.39
2023-11-02 17:25:07.0,508.49,529.35,221.77,549.4, ,611.1,491.66,636.78,454.16,665.83
2023-11-02 17:25:08.0,507.68,528.47,220.83,549.13, ,610.81,490.74,636.82,454.72,666.6
2023-11-02 17:25:09.0,507.85,527.79,220.4,549.98, ,610.99,490.89,637.01,455.32,666.11
2023-11-02 17:25:10.0,507.9,528.38,219.93,549.43, ,610.43,489.98,636.75,454.38,667.1
2023-11-02 17:25:11.0,507.01,529.36,219.72,548.64, ,610.24,489.56,636.44,453.61,667.67
2023-11-02 17:25:12.0,506.52,528.42,219.87,548.94, ,610.99,489.27,636.76,453.02,668.2
2023-11-02 17:25:13.0,506.5,528.51,219.08,548.57, ,610.41,489.39,637.71,452.34,668.05
2023-11-02 17:25:14.0,507.27,527.91,218.18,548.55, ,609.76,488.59,638.63,451.35,667.1
2023-11-02 17:25:15.0,508.09,528.2,218.61,549.24, ,610.34,488.04,637.7,450.88,668.04
2023-11-02 17:25:16.0,507.39,528.59,219.2,548.98, ,611.03,487.34,638.03,451.6,668.02
2023-11-02 17:25:17.0,508.04,527.88,218.57,549.42, ,610.46,486.95,637.14,451.24,667.28
2023-11-02 17:25:18.0,507.18,527.42,218.71,549.3, ,610.09,486.61,636.6,451.94,666.32
2023-11-02 17:25:19.0,506.62,527.89,219.66,550.12, ,609.36,487.52,636.44,452.66,665.34
2023-11-02 17:25:20.0,506.3,527.77,290.35,549.83, ,610.16,486.78,637.41,453.21,664.85
2023-11-02 17:25:21.0,506.8,527.63,290.35,549.15, ,609.39,485.96,637.05,452.25,664.4
2023-11-02 17:25:22.0,507.5,527.89,290.78,549.42, ,608.43,485.24,637.5,451.98,663.68
